UML ID;Group Name;Parent Company;Mill Name;RSPO Status;RSPO Type;Date RSPO Certification Status;Latitude;Longitude;GPS coordinates;ISO;Country;Province;District;Confidence level;Alternative name
PO1000008659;ASTRA AGRO LESTARI;KARYANUSA EKADAYA;KARYANUSA EKA DAYA 2;Not RSPO Certified;;07/10/2024;0,912337;116,734274;0.912337, 116.734274;IDN;Indonesia;Kalimantan Timur;Kutai Timur;1-Fully Verified;
PO1000008660;UNION SAMPOERNA TRIPUTRA PERSADA (USTP);SUMBER MAHARDHIKA GRAHA;SUMBER MAHARDHIKA GRAHA;Not RSPO Certified;;07/10/2024;-2,129974;111,331989;-2.129974, 111.331989;IDN;Indonesia;Kalimantan Tengah;Lamandau;1-Fully Verified;
PO1000008661;SALIM GROUP;KEBUN GANDA PRIMA;KEBUN GARUDA PRIMA;Not RSPO Certified;;07/10/2024;0,401069;110,264752;0.401069, 110.264752;IDN;Indonesia;Kalimantan Barat;Sanggau;1-Fully Verified;
PO1000008663;DARMEX AGRO;BANYU BENING UTAMA;BANYU BENING UTAMA;Not RSPO Certified;;07/10/2024;-0,480164;102,680862;-0.480164, 102.680862;IDN;Indonesia;Riau;Indragiri Hulu;1-Fully Verified;KUALA CENAKU
PO1000008664;DARMEX AGRO;WANA JINGGA TIMUR;BASERAH;Not RSPO Certified;;07/10/2024;-0,454767;101,879938;-0.454767, 101.879938;IDN;Indonesia;Riau;Kuantan Singingi;1-Fully Verified;
PO1000008665;DARMEX AGRO;CERENTI SUBUR;CERENTI;Not RSPO Certified;;07/10/2024;-0,555441;101,757788;-0.555441, 101.757788;IDN;Indonesia;Riau;Kuantan Singingi;1-Fully Verified;
PO1000008666;UNKNOWN;LONG BANGUN PRIMA SAWIT;BATU LEPOQ;Not RSPO Certified;;07/10/2024;1,420977;117,856372;1.420977, 117.856372;IDN;Indonesia;Kalimantan Timur;Kutai Timur;1-Fully Verified;
PO1000008811;AGROPALMA;AGROPALMA;AMAPALMA;Not RSPO Certified;;07/10/2024;-2,524553;-48,797564;-2.524553, -48.797564;BRA;Brazil;Pará;Tailândia;1-Fully Verified;
PO1000009014;DARMEX AGRO;KENCANA AMAL TANI;KENCANA AMAL TANI;Not RSPO Certified;;07/10/2024;-0,639241;102,492935;-0.639241, 102.492935;IDN;Indonesia;Riau;Indragiri Hulu;1-Fully Verified;SEBERIDA
PO1000009015;INCASI RAYA (GUNAS);BINA PRATAMA SAKOTO JAYA;KILIRAN JAO;Not RSPO Certified;;07/10/2024;-0,864854;101,445628;-0.864854, 101.445628;IDN;Indonesia;Sumatera Barat;Dharmasraya;1-Fully Verified;
PO1000009016;REA HOLDINGS;SASANA YUDHA BAKTI;SATRIA;Not RSPO Certified;;07/10/2024;0,423014;116,1497;0.423014, 116.1497;IDN;Indonesia;Kalimantan Timur;Kutai Kartanegara;1-Fully Verified;
PO1000009018;UNKNOWN;COMPANIA GRUIMASEL S.A.;GRUIMASEL;Not RSPO Certified;;07/10/2024;0,326871;-79,2739;0.326871, -79.2739;ECU;Ecuador;Esmeraldas;Quinindé;1-Fully Verified;
PO1000009019;TENERA LESTARI;ENSEM SAWITA;ENSEM SAWITA;Not RSPO Certified;;07/10/2024;4,566009;97,9166;4.566009, 97.9166;IDN;Indonesia;Aceh;Aceh Timur;1-Fully Verified;
PO1000009020;UNKNOWN;MULIA TANI JAYA;MULIA TANI JAYA;Not RSPO Certified;;07/10/2024;3,8665;98,3549;3.8665, 98.3549;IDN;Indonesia;Sumatera Utara;Langkat;1-Fully Verified;
PO1000009021;AMARA PLANTATION;KHARISMA ALAM PERSADA;KHARISMA ALAM PERSADA;Not RSPO Certified;;07/10/2024;-2,9288;114,9514;-2.9288 , 114.9514;IDN;Indonesia;Kalimantan Selatan;Tapin;1-Fully Verified;
PO1000009022;MUSIRAWAS;UNI PRIMACOM;UNI PRIMACOM PKS 2;Not RSPO Certified;;07/10/2024;-1,860408;112,721297;-1.860408333, 112.7212972;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000009023;PTPN III;PERKEBUNAN NUSANTARA VIII;CIKASUNGKA;RSPO Certified;RSPO Certified, MB;07/10/2024;-6,518467;106,503433;-6.518466667, 106.5034333;IDN;Indonesia;Jawa Barat;Bogor;1-Fully Verified;
PO1000009024;KWANTAS CORPORATION BERHAD;KWANTAS OIL SDN BHD;PINTASAN;Not RSPO Certified;;07/10/2024;5,229215;117,7169;5.229215, 117.7169;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000009025;UNKNOWN;CIPTA TUMBUH BERBUAH;CIPTA TUMBUH BERBUAH;Not RSPO Certified;;07/10/2024;-0,298771;109,580328;-0.298771, 109.580328;IDN;Indonesia;Kalimantan Barat;Kubu Raya;2-High Confidence;
PO1000009027;UNKNOWN;AGRI MITRA KARYA;AGRI MITRA KARYA;Not RSPO Certified;;07/10/2024;-2,645911;101,289778;-2.645911, 101.289778;IDN;Indonesia;Bengkulu;Mukomuko;1-Fully Verified;MUKO-MUKO INDAH LESTARI
PO1000009068;CARGILL;HINDOLI;TANJUNG DALAM;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,5496;103,944;-2.549600, 103.944000;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;2-High Confidence;
PO1000009211;BUMITAMA GUNAJAYA AGRO (BGA);WINDU NABATINDO ABADI;SUNGAI CEMPAGA;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,798;112,98541;-1.79800, 112.98541;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;2-High Confidence;NABATINDO KARYA UTAMA
PO1000009242;BRADEN GROUP, S.A.;BRADEN GROUP, S.A.;AGROINDUSTRIA PALMERA SAN ROMÁN S.A.;RSPO Certified;RSPO Certified, IP;07/10/2024;16,183143;-90,422729;16.183143, -90.422729;GTM;Guatemala;Petén;Sayaxché;2-High Confidence;
PO1000009355;UNKNOWN;MUTIARA SAWIT LESTARI;MUTIARA SAWIT LESTARI;Not RSPO Certified;;07/10/2024;4,8285;97,839944;4.8285, 97.839944;IDN;Indonesia;Aceh;Aceh Timur;1-Fully Verified;
PO1000009356;SINAR MAS;KRESNA DUTA AGROINDO;RANTAU PANJANG;Not RSPO Certified;;07/10/2024;0,97045;116,828096;0.97045, 116.828096;IDN;Indonesia;Kalimantan Timur;Kutai Timur;1-Fully Verified;
PO1000009357;SOCFIN S.A.;SOCIETE AFRICAINE FORESTIERE ET AGRICOLE DU CAMEROUN “SAFACAM” S.A.;SAFACAM;RSPO Certified;RSPO Certified, MB;07/10/2024;3,738194;9,990111;3.738194, 9.990111;CMR;Cameroon;Littoral;Sanaga Maritime;1-Fully Verified;
PO1000009358;UNKNOWN;CIPTA FUTURA;CIPTA FUTURA;Not RSPO Certified;;07/10/2024;-3,507414;103,702225;-3.507414, 103.702225;IDN;Indonesia;Sumatera Selatan;Muara Enim;1-Fully Verified;
PO1000009360;UNKNOWN;COMMUNITY ENTERPRISE OF NARATHIWAT;COMMUNITY ENTERPRISE OF NARATHIWAT;Not RSPO Certified;;07/10/2024;6,486569;101,762739;6.486569, 101.762739;THA;Thailand;Narathiwat;Muang Narathiwat;1-Fully Verified;
PO1000009361;UNKNOWN;PRACHONGKIJ PALM OIL;PRACHONGKIJ PALM OIL;Not RSPO Certified;;07/10/2024;10,568825;98,87786;10.5688249, 98.8778599;THA;Thailand;Ranong;Kra Buri;1-Fully Verified;
PO1000009362;UNKNOWN;UNIPALM INDUSTRY CO., LTD;UNIPALM INDUSTRY CO., LTD.;Not RSPO Certified;;07/10/2024;8,629545;98,963829;8.629545, 98.963829;THA;Thailand;Surat Thani;Prasaeng;1-Fully Verified;
PO1000009409;TSH RESOURCES;ANDALAS WAHANA BERJAYA;ANDALAS WAHANA BERJAYA;Not RSPO Certified;;07/10/2024;-1,119389;101,55122;-1.11938890, 101.55122;IDN;Indonesia;Sumatera Barat;Dharmasraya;1-Fully Verified;
PO1000009425;UNKNOWN;S.P.O AGRO-INDUSTRIES CO, LTD;S.P.O AGRO-INDUSTRIES CO, LTD;RSPO Certified;RSPO Certified, MB;07/10/2024;9,905542;99,083061;9.905542, 99.083061;THA;Thailand;Chumphon;Lang Suan;3-Low Confidence;
PO1000009557;PTPN III;PERKEBUNAN NUSANTARA XIV;LUWU;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,615649;120,654455;-2.615649, 120.654455;IDN;Indonesia;Sulawesi Selatan;Luwu Timur;1-Fully Verified;
PO1000009558;UNKNOWN;BUNGO SUKO MENANTI;BUNGO SUKO MENANTI;Not RSPO Certified;;07/10/2024;-1,307395;101,765191;-1.307395, 101.765191;IDN;Indonesia;Jambi;Bungo;1-Fully Verified;
PO1000009559;UNKNOWN;KURNIA BATANG HARI BERJAYA;KURNIA BATANG HARI BERJAYA;Not RSPO Certified;;07/10/2024;-1,788731;103,079706;-1.788731, 103.079706;IDN;Indonesia;Jambi;Batang Hari;1-Fully Verified;
PO1000009560;UNKNOWN;RIOPAILA CASTILLA S.A.;CASTILLA;Not RSPO Certified;;07/10/2024;3,367247;-76,286729;3.367247, -76.286729;COL;Colombia;Valle del Cauca;Pradera;1-Fully Verified;
PO1000009561;UNKNOWN;TEUPIN LADA;TEUPIN LADA;Not RSPO Certified;;07/10/2024;5,051111;97,569722;5.051111, 97.569722;IDN;Indonesia;Aceh;Aceh Timur;2-High Confidence;
PO1000009566;BUMITAMA GUNAJAYA AGRO (BGA);SENTOSA PRIMA AGRO;BUKIT BELABAN JAYA;Not RSPO Certified;;07/10/2024;-1,7511;110,491483;-1.7511, 110.491483;IDN;Indonesia;Kalimantan Barat;Ketapang;1-Fully Verified;
PO1000009567;UNKNOWN;SAWIT INTI PRIMA PERKASA;SAWIT INTI PRIMA PERKASA;Not RSPO Certified;;07/10/2024;1,254767;101,153567;1.254767, 101.153567;IDN;Indonesia;Riau;Bengkalis;1-Fully Verified;
PO1000009568;PERTUBUHAN PELADANG NEGERI PERAK (PPNP);PERTUBUHAN PELADANG NEGERI PERAK (PPNP);PERTUBUHAN PELADANG NEGERI PERAK (PPNP);Not RSPO Certified;;07/10/2024;4,458306;100,770444;4.458306, 100.770444;MYS;Malaysia;Perak;Manjung;1-Fully Verified;
PO1000009580;UNKNOWN;GUNUNG SAWIT MAS;GUNUNG SAWIT MAS;Not RSPO Certified;;07/10/2024;1,080556;100,294444;1.080556, 100.294444;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000009584;CITRA BORNEO INDAH (CBI);SAWIT MULTI UTAMA;NANGA KIU;Not RSPO Certified;;07/10/2024;-1,837889;111,532806;-1.837889, 111.532806;IDN;Indonesia;Kalimantan Tengah;Lamandau;1-Fully Verified;
PO1000009588;MINANGA;MINANGA OGAN;SEI INAI;Not RSPO Certified;;07/10/2024;-4,063333;104,130278;-4.063333333, 104.1302778;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ulu;1-Fully Verified;
PO1000009713;UNKNOWN;WATAWALA PLANTATIONS PLC NIYA;NAKIADENIYA OIL PALM MILL;RSPO Certified;RSPO Certified, MB;07/10/2024;6,152102;80,326125;6.152102, 80.326125;LKA;Sri Lanka;Galle;Nagoda;2-High Confidence;
PO1000009854;GRUPO OLEOMEX (OLEOFINOS);OLEOQUÍMICA MEXICANA S.A. de C.V.;MARQUÉS DE COMILLAS;RSPO Certified;RSPO Certified, MB;07/10/2024;16,40072;-90,555649;16.40072, -90.555649;MEX;Mexico;Chiapas;Benemérito de las américas;2-High Confidence;
PO1000009960;SIPEF;SIPEFCI;BOLO;RSPO Certified;RSPO Certified, IP;07/10/2024;5,302021;-6,037097;5.302021, -6.037097;CIV;Côte d'Ivoire;Bas-Sassandra;Gbôkle;1-Fully Verified;
PO1000009990;SOCFIN S.A.;SOCFIN S.A.;OOPC-MAIN STATE AND EXTENSION 1;RSPO Certified;RSPO Certified, MB;07/10/2024;6,405278;5,235278;6.40527778, 5.23527778 ;NGA;Nigeria;Edo;OviaSouth-West;2-High Confidence;
PO1000010006;UNKNOWN;SUKSES GEMILANG PALEM;SUKSES GEMILANG PALEM;Not RSPO Certified;;07/10/2024;-2,2676;102,5471;-2.2676, 102.5471;IDN;Indonesia;Jambi;Sarolangun;1-Fully Verified;
PO1000010007;UNKNOWN;KHATULISTIWA SINERGI OMNIDAYA;KHATULISTIWA SINERGI OMNIDAYA;Not RSPO Certified;;07/10/2024;-2,220317;111,458467;-2.220317, 111.458467;IDN;Indonesia;Kalimantan Tengah;Lamandau;1-Fully Verified;
PO1000010010;UNKNOWN;PRIMANUSA GLOBAL LESTARI;PRIMANUSA GLOBAL LESTARI;Not RSPO Certified;;07/10/2024;-1,989722;119,320222;-1.989722222, 119.3202222;IDN;Indonesia;Sulawesi Barat;Mamuju;2-High Confidence;
PO1000010011;UNKNOWN;PROSYMPAC AGRO LESTARI;SUNGAI GELAM;Not RSPO Certified;;07/10/2024;-1,8146;103,84816;-1.8146, 103.848160;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;1-Fully Verified;
PO1000010012;UNKNOWN;BERKAT SAWIT SUKAMAJU;BERKAT SAWIT SUKAMAJU;Not RSPO Certified;;07/10/2024;-2,674508;104,07935;-2.674508, 104.07935;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;1-Fully Verified;
PO1000010013;JAWA POS;DHARMASRAYA PALMA SEJAHTERA;DHARMASRAYA PALMA SEJAHTERA;Not RSPO Certified;;07/10/2024;-1,648528;102,925472;-1.648528, 102.925472;IDN;Indonesia;Jambi;Batang Hari;1-Fully Verified;
PO1000010014;UNKNOWN;ERASAKTI WIRA FORESTAMA;ERASAKTI WIRA FORESTAMA 3;Not RSPO Certified;;07/10/2024;-1,518977;103,636972;-1.518977, 103.636972;IDN;Indonesia;Jambi;Muaro Jambi;1-Fully Verified;
PO1000010015;UNKNOWN;SURYA SUMBER SAWIT ABADI;SURYA SUMBER SAWIT ABADI;Not RSPO Certified;;07/10/2024;-1,471122;102,62099;-1.471122, 102.62099;IDN;Indonesia;Jambi;Tebo;1-Fully Verified;
PO1000010016;UNKNOWN;PALMA GEMILANG KENCANA;PALMA GEMILANG KENCANA;Not RSPO Certified;;07/10/2024;-1,299176;103,48658;-1.29917637, 103.486580;IDN;Indonesia;Jambi;Tanjung Jabung T;1-Fully Verified;
PO1000010017;UNKNOWN;DELTA-PELITA SEBAKONG;PELITA SEBAKONG;Not RSPO Certified;;07/10/2024;2,668611;112,164723;2.668611, 112.164723;MYS;Malaysia;Sarawak;Mukah;1-Fully Verified;
PO1000010018;UNKNOWN;PT. PERKEBUNAN NUSANTARA VI;PENGABUAN PALM OIL MILL;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,253734;102,954144;-1.253734, 102.954144;IDN;Indonesia;Jambi;Tanjung Jabung B;1-Fully Verified;PENGABUAN
PO1000010019;TETANGGA AKRAB;TETANGGA AKRAB SDN BHD;TETANGGA AKRAB 2;Not RSPO Certified;;07/10/2024;3,960802;113,896096;3.960802, 113.896096;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;
PO1000010020;GENTING PLANTATIONS;SEPANJANG INTI SURYA UTAMA;SEPANJANG INTI SURYA UTAMA 2;Not RSPO Certified;;07/10/2024;0,807253;110,765619;0.807253, 110.765619;IDN;Indonesia;Kalimantan Barat;Sanggau;1-Fully Verified;PKS MALENGGANG
PO1000010021;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;CHALOK;Not RSPO Certified;;07/10/2024;5,409038;102,803139;5.409038, 102.803139;MYS;Malaysia;Trengganu;Setiu;1-Fully Verified;
PO1000010022;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;SENINNG;Not RSPO Certified;;07/10/2024;1,465843;104,200543;1.465843, 104.2005430;MYS;Malaysia;Johor;Kota Tinggi;1-Fully Verified;KS ADELA
PO1000010023;UNKNOWN;ALCOPALMA S.A.;ALCOPALMA S.A.;Not RSPO Certified;;07/10/2024;-0,033333;-79,348528;-0.033333333, -79.348528;ECU;Ecuador;Santo Domingo de los Tsachilas;La Concordia;2-High Confidence;
PO1000010024;UNKNOWN;PERDANA SAWIT PLANTATION;ARGO MULYO;Not RSPO Certified;;07/10/2024;0,502569;111,489422;0.502569444, 111.4894222;IDN;Indonesia;Kalimantan Barat;Sintang;1-Fully Verified;
PO1000010025;KILANG KELAPA SAWIT SELUMPUR SDN BHD;KILANG KELAPA SAWIT SELUMPUR SDN BHD;KILANG KELAPA SAWIT SELUMPUR SDN BHD;Not RSPO Certified;;07/10/2024;2,618106;102,809564;2.618106, 102.809564;MYS;Malaysia;Johor;Segamat;1-Fully Verified;
PO1000010026;WILMAR GROUP;SARANA TITIAN PERMATA;SARANA TITIAN PERMATA PKS 2;Not RSPO Certified;;07/10/2024;-2,904546;112,612766;-2.90454553961, 112.612766;IDN;Indonesia;Kalimantan Tengah;Seruyan;2-High Confidence;SARANA TITIAN PERMATA 2 (PERMATANG LIMAU)
PO1000010027;JAYA TIASA HOLDINGS BERHAD;HARIYAMA SDN BHD;HARIYAMA;Not RSPO Certified;;07/10/2024;2,656111;111,855259;2.656111, 111.855259;MYS;Malaysia;Sarawak;Matu;1-Fully Verified;
PO1000010028;UNKNOWN;BALAM SAWIT SEJAHTERA;BALAM SAWIT SEJAHTERA;Not RSPO Certified;;07/10/2024;1,697444;100,684667;1.697444444, 100.684667;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000010029;BEST INDUSTRY;WANA SAWIT SUBUR LESTARI;WANA SAWIT SUBUR LESTARI 2;Not RSPO Certified;;07/10/2024;-2,621535;112,098145;-2.62153539209, 112.098145;IDN;Indonesia;Kalimantan Tengah;Seruyan;1-Fully Verified;
PO1000010030;UNKNOWN;SUMBER BUMI SAWIT JADI RAYA;SUMBER BUMI SAWIT JADI RAYA;Not RSPO Certified;;07/10/2024;2,8025;99,2025;2.8025, 99.2025;IDN;Indonesia;Sumatera Utara;Simalungun;1-Fully Verified;
PO1000010031;ASTRA AGRO LESTARI;CAKUNG PERMATA NUSA;CAKUNG PERMATA NUSA;Not RSPO Certified;;07/10/2024;-2,137954;115,48848;-2.13795447737, 115.488480;IDN;Indonesia;Kalimantan Selatan;Tabalong;1-Fully Verified;
PO1000010032;FGV HOLDINGS BERHAD;FGV PALM INDUSTRIES SDN BHD;INDERA;Not RSPO Certified;;07/10/2024;5,375141;119,097204;5.375141, 119.097204;MYS;Malaysia;Sabah;Kinabatangan;1-Fully Verified;
PO1000010033;UNKNOWN;AGUMIL PHILIPPINES;AGUSAN MILL;Not RSPO Certified;;07/10/2024;8,890608;117,958091;8.890608, 117.958091;PHL;Philippines;Palawan;Brooke's Point;3-Low Confidence;
PO1000010034;UNKNOWN;PACO TRADING SDN BHD;SOUTHERN PALM OIL INDUSTRY (1993) CO LTD. SURATHANI;Not RSPO Certified;;07/10/2024;8,95913;99,222534;8.95913, 99.222534;THA;Thailand;Surat Thani;Ban Na Doem;2-High Confidence;
PO1000010035;UNKNOWN;GRUPO AGROINDUSTRIAL RIO PAILA CASTILLA;EXTRACTORA RIO PAILA CASTILLA;Not RSPO Certified;;07/10/2024;5,03109;-70,84156;5.03109, -70.84156;COL;Colombia;Vichada;Santa Rosalía;1-Fully Verified;
PO1000010036;UNKNOWN;GODREJ AGROVET LTD;ARIYALUR;Not RSPO Certified;;07/10/2024;11,08666;79,071545;11.08666, 79.071545;IND;India;Tamil Nadu;Ariyalur;1-Fully Verified;
PO1000010037;UNKNOWN;DEKELOIL PUBLIC LTD;AYENOUAN MILL;Not RSPO Certified;;07/10/2024;5,383;-3,32;5.383, -3.32;CIV;Côte d'Ivoire;Comoé;Sud Comoé;1-Fully Verified;
PO1000010038;RAJAWALI NUSANTARA INDONESIA (RNI);MITRA OGAN;PKS II;Not RSPO Certified;;07/10/2024;-3,912389;104,32814;-3.912389, 104.328140;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ulu;1-Fully Verified;
PO1000010039;UNKNOWN;GIGA PUTRA PERKASA;GIGA PUTRA PERKASA;Not RSPO Certified;;07/10/2024;0,421039;100,814372;0.421039, 100.814372;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000010040;KARYA CANGGIH MANDIRI UTAMA (KCMU)/GAJAH TUNGGAL;LAMPUNG INTER PERTIWI;LAMPUNG INTI PERTIWI;Not RSPO Certified;;07/10/2024;-3,864732;105,286162;-3.864732, 105.286162;IDN;Indonesia;Lampung;Mesuji;1-Fully Verified;
PO1000010041;UNKNOWN;SUMBER WANGI ALAM;SUMBER WANGI ALAM;Not RSPO Certified;;07/10/2024;-3,845637;105,189791;-3.845637, 105.189791;IDN;Indonesia;Sumatera Selatan;Ogan Komering Ilir;1-Fully Verified;
PO1000010042;UNKNOWN;SELATAN AGUNG SEJAHTERA;SELATAN AGUNG SEJAHTERA;Not RSPO Certified;;07/10/2024;-3,168996;103,10575;-3.168996, 103.10575;IDN;Indonesia;Sumatera Selatan;Musi Rawas;1-Fully Verified;
PO1000010043;BEST INDUSTRY;BANGUN JAYA ALAM PERMAI;BANGUN JAYA ALAM PERMAI PKS 2;Not RSPO Certified;;07/10/2024;-2,09189;112,040568;-2.091890, 112.040568;IDN;Indonesia;Kalimantan Tengah;Seruyan;1-Fully Verified;
PO1000010044;UNKNOWN;JAYA AGRO MANDIRI;JAYA AGRO MANDIRI;Not RSPO Certified;;07/10/2024;-4,860676;104,940247;-4.860676, 104.940247;IDN;Indonesia;Lampung;Lampung Utara;1-Fully Verified;
PO1000010045;DARMEX AGRO;DELIMUDA PERKASA;DELIMUDA PERKASA;Not RSPO Certified;;07/10/2024;-1,62812;102,948077;-1.628120, 102.948077;IDN;Indonesia;Jambi;Batang Hari;1-Fully Verified;
PO1000010046;GAMA PLANTATIONS;SAWIT UNGGUL AGRO NIAGA;SAWIT UNGGUL AGRO NIAGA;Not RSPO Certified;;07/10/2024;-0,351137;117,393621;-0.351137, 117.393621;IDN;Indonesia;Kalimantan Timur;Kutai Kartanegara;1-Fully Verified;
PO1000010047;UNKNOWN;AGRINDO SAWIT MANDIRI;AGRINDO SAWIT MANDIRI;Not RSPO Certified;;07/10/2024;-2,345481;112,306181;-2.345481, 112.306181;IDN;Indonesia;Kalimantan Tengah;Seruyan;1-Fully Verified;
PO1000010048;GAMA PLANTATIONS;TH INDO PLANTATIONS;RAMIN;Not RSPO Certified;;07/10/2024;0,245446;102,97832;0.245446, 102.978320;IDN;Indonesia;Riau;Indragiri Hilir;1-Fully Verified;
PO1000010049;WIDYA;MANAKARRA UNGGUL LESTARI;LELING;Not RSPO Certified;;07/10/2024;-2,200428;119,431559;-2.200428, 119.431559;IDN;Indonesia;Sulawesi Barat;Mamuju;1-Fully Verified;
PO1000010050;HPI-AGRO (DJARUM);KAPUAS RIMBA SEJAHTERA;RUAI;Not RSPO Certified;;07/10/2024;0,61336;109,931435;0.613360, 109.931435;IDN;Indonesia;Kalimantan Barat;Landak;1-Fully Verified;
PO1000010051;UNKNOWN;LUBUK BENDAHARA PALMA INDUSTRI;LUBUK BENDAHARA PALMA INDUSTRI;Not RSPO Certified;;07/10/2024;0,667174;100,508022;0.667174, 100.508022;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000010052;UNKNOWN;PRIMA MAS LESTARI;PRIMA MAS LESTARI;Not RSPO Certified;;07/10/2024;-1,707144;102,160727;-1.707144, 102.160727;IDN;Indonesia;Jambi;Bungo;1-Fully Verified;
PO1000010053;DARMEX AGRO;DARMEX AGRO;DARMEX AGRO;Not RSPO Certified;;07/10/2024;0,936338;109,168695;0.936338, 109.168695;IDN;Indonesia;Kalimantan Barat;Bengkayang;2-High Confidence;
PO1000010054;UNKNOWN;OLEORIOS S.A.;OLEORIOS;Not RSPO Certified;;07/10/2024;-1,196569;-79,424569;-1.196569, -79.424569;ECU;Ecuador;Los Rios;Ventanas;1-Fully Verified;
PO1000010055;DARMEX AGRO;CERIA PRIMA;CP 2;Not RSPO Certified;;07/10/2024;1,300768;109,666917;1.300768, 109.666917;IDN;Indonesia;Kalimantan Barat;Bengkayang;1-Fully Verified;
PO1000010056;UNKNOWN;ALAM PERMAI MAKMUR RAYA;ALAM PERMAI MAKMUR RAYA;Not RSPO Certified;;07/10/2024;-1,0989;116,61367;-1.0989, 116.613670;IDN;Indonesia;Kalimantan Timur;Penajam Paser Utara;1-Fully Verified;
PO1000010057;TORGANDA;TOR GANDA;TORGANDA;Not RSPO Certified;;07/10/2024;1,444446;100,336505;1.444446, 100.336505;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000010058;UNKNOWN;PALMAC;EXTRACTORA SOPALIN;Not RSPO Certified;;07/10/2024;0,043259;-79,36905;0.043259, -79.36905;ECU;Ecuador;Esmeraldas;Quinindé;2-High Confidence;OLEAGINOSAS DEL CASTILLO
PO1000010059;UNKNOWN;SINGKIL SEJAHTERA MAKMUR;SINGKIL SEJAHTERA MAKMUR;Not RSPO Certified;;07/10/2024;2,462277;98,028212;2.462277, 98.028212;IDN;Indonesia;Aceh;Aceh Singkil;3-Low Confidence;
PO1000010060;UNKNOWN;PALMAC;OLEOCASTILLO;Not RSPO Certified;;07/10/2024;0,385874;-79,201614;0.385874, -79.201614;ECU;Ecuador;Esmeraldas;Quinindé;1-Fully Verified;
PO1000010061;UNKNOWN;KHARISMA ISKANDAR MUDA;KHARISMA ISKANDAR MUDA;Not RSPO Certified;;07/10/2024;4,092203;96,440669;4.092203, 96.440669;IDN;Indonesia;Aceh;Nagan Raya;1-Fully Verified;
PO1000010062;UNKNOWN;CAHAYA UNGGUL PRIMA;CAHAYA UNGGUL PRIMA;Not RSPO Certified;;07/10/2024;0,46372;111,34469;0.46372, 111.34469;IDN;Indonesia;Kalimantan Barat;Sintang;3-Low Confidence;
PO1000010063;UNKNOWN;BIMA DESA SAWITA;BIMA DESA SAWITA;Not RSPO Certified;;07/10/2024;4,287827;97,99708;4.287827, 97.997080;IDN;Indonesia;Aceh;Aceh Tamiang;2-High Confidence;
PO1000010064;PARASAWITA;PARASAWITA;PARASAWITA;Not RSPO Certified;;07/10/2024;4,355038;98,152376;4.355038, 98.152376;IDN;Indonesia;Aceh;Aceh Tamiang;1-Fully Verified;
PO1000010065;SUMBER TANI AGUNG (STA);KARYA AGUNG SAWITA;PAPASO;Not RSPO Certified;;07/10/2024;0,896;100,108222;0.896, 100.108222;IDN;Indonesia;Sumatera Utara;Padang Lawas;2-High Confidence;
PO1000010067;ENSENGEI PALM OIL MILL SDN BHD;ENSENGEI PALM OIL MILL SDN BHD;ENSENGEI POM;Not RSPO Certified;;07/10/2024;1,309159;110,624428;1.309159, 110.624428;MYS;Malaysia;Sarawak;Simunjan;1-Fully Verified;KPF PALM OIL MILL
PO1000010068;SARAWAK OIL PALMS BERHAD;SARAWAK OIL PALMS BHD;LAMBIR;Not RSPO Certified;;07/10/2024;4,12922;113,985065;4.12922, 113.985065;MYS;Malaysia;Sarawak;Miri;2-High Confidence;
PO1000010069;UNKNOWN;PERMATA NUSA SEJATI;PERMATA NUSA SEJATI;Not RSPO Certified;;07/10/2024;4,173797;117,444342;4.173797, 117.444342;IDN;Indonesia;Kalimantan Timur;Nunukan;1-Fully Verified;
PO1000010070;UNKNOWN;PANDEWAN PALM OIL MILL SDN BHD;PANDEWAN;Not RSPO Certified;;07/10/2024;4,903667;116,475611;4.903667, 116.475611;MYS;Malaysia;Sabah;Nabawan;1-Fully Verified;
PO1000010071;UNKNOWN;FILIPINAS PALMOIL INDUSTRIES, INC. (FPII);FPPI PALM OIL MILL;Not RSPO Certified;;07/10/2024;8,419639;126,021139;8.419639, 126.021139;PHL;Philippines;Agusan del Sur;San Francisco;1-Fully Verified;
